seqnames,start,end,width,strand,peak.ID,peak.score,TE.chr,TE.start,TE.end,TE.ID,TE.score,TE.strand,TE.fam,TE.sfam,peak.overlap,is.duplicated.peak,TE.fam.v2,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,annotation.v2
chr4,4643284,4643773,490,*,MACS_peak_4070,126.84,chr4,4643289,4643360,MIR,0,-,SINE/MIR,MIR,71,FALSE,SINE/MIR,"Intron (uc003gid.3/100507266, intron 2 of 5)",4,4543858,4712664,168807,1,100507266,uc003gid.3,99426,ENSG00000247708,STX18-AS1,STX18 antisense RNA 1 (head to head),Intron
chr4,4688585,4689468,884,*,MACS_peak_4071,531.03,chr4,4688945,4689239,L2c,0,+,LINE/L2,L2c,294,FALSE,LINE/L2,"Intron (uc003gid.3/100507266, intron 4 of 5)",4,4543858,4712664,168807,1,100507266,uc003gid.3,144727,ENSG00000247708,STX18-AS1,STX18 antisense RNA 1 (head to head),Intron
chr4,5892896,5893234,339,*,MACS_peak_4073,97.49,,,,No.TE,,,No.TE,No.TE,,,No.TE,Promoter,4,5822491,5891918,69428,2,1400,uc003gir.3,-978,ENSG00000072832,CRMP1,collapsin response mediator protein 1,Promoter
chr4,5957653,5958506,854,*,MACS_peak_4074,796.14,chr4,5957961,5958112,L2c,0,+,LINE/L2,L2c,151,FALSE,LINE/L2,"Intron (uc003git.2/uc003git.2, intron 7 of 7)",4,5925002,5925055,54,2,100616201,uc021xky.1,-32598,ENSG00000263631,MIR378D1,microRNA 378d-1,Intron
chr4,6045614,6045979,366,*,MACS_peak_4075,363.47,chr4,6045605,6046052,L2b,0,+,LINE/L2,L2b,365,FALSE,LINE/L2,"Intron (uc010idb.1/152789, intron 16 of 20)",4,5925002,5925055,54,2,100616201,uc021xky.1,-120559,ENSG00000263631,MIR378D1,microRNA 378d-1,Intron
chr4,6174527,6175047,521,*,MACS_peak_4076,149.41,chr4,6174543,6174773,L2c,0,-,LINE/L2,L2c,230,FALSE,LINE/L2,"Intron (uc010idb.1/152789, intron 1 of 20)",4,6055482,6196346,140865,2,152789,uc003giu.4,21299,ENSG00000152969,JAKMIP1,janus kinase and microtubule interacting protein 1,Intron
chr4,6281043,6281780,738,*,MACS_peak_4077,204.25,chr4,6281316,6281524,L2c,0,-,LINE/L2,L2c,208,FALSE,LINE/L2,"Intron (uc003gix.3/7466, intron 2 of 7)",4,6290214,6304992,14779,1,7466,uc003giz.3,-8434,ENSG00000109501,WFS1,wolframin ER transmembrane glycoprotein,Intron
chr4,6288981,6289421,441,*,MACS_peak_4078,116.82,chr4,6289336,6289430,L2c,0,-,LINE/L2,L2c,85,FALSE,LINE/L2,Promoter,4,6290214,6304992,14779,1,7466,uc003giz.3,-793,ENSG00000109501,WFS1,wolframin ER transmembrane glycoprotein,Promoter
chr4,6334226,6334950,725,*,MACS_peak_4079,216.14,chr4,6334311,6334495,MIRb,0,+,SINE/MIR,MIRb,184,FALSE,SINE/MIR,"Intron (uc003gja.3/5522, intron 7 of 8)",4,6290214,6304992,14779,1,7466,uc003giz.3,44012,ENSG00000109501,WFS1,wolframin ER transmembrane glycoprotein,Intron
chr4,6386904,6387409,506,*,MACS_peak_4081,453.61,chr4,6387290,6387593,AluSx1,0,-,SINE/Alu,AluSx1,119,FALSE,SINE/Alu,"Intron (uc003gjb.3/5522, intron 2 of 9)",4,6335289,6384396,49108,2,5522,uc003gjd.1,-2508,ENSG00000074211,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,Intron
chr4,6404341,6404647,307,*,MACS_peak_4082,142.76,chr4,6404331,6404560,L2b,0,-,LINE/L2,L2b,219,FALSE,LINE/L2,"Intron (uc003gjb.3/5522, intron 2 of 9)",4,6322305,6422845,100541,2,5522,uc003gjb.3,18198,ENSG00000074211,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,Intron
chr4,6473236,6473951,716,*,MACS_peak_4083,92.46,chr4,6473533,6473612,OldhAT1,0,-,DNA/hAT-Ac,OldhAT1,79,FALSE,Other.TE,Promoter,4,6322305,6474173,151869,2,5522,uc003gjc.3,222,ENSG00000074211,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,Promoter
chr4,6537389,6537947,559,*,MACS_peak_4084,198.88,chr4,6537606,6537678,L2c,0,+,LINE/L2,L2c,72,FALSE,LINE/L2,"Intron (uc011bwd.2/5522, intron 1 of 9)",4,6322305,6557405,235101,2,5522,uc011bwd.2,19458,ENSG00000074211,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,Intron
chr4,6566327,6566918,592,*,MACS_peak_4085,93.78,chr4,6566915,6567025,MIRb,0,-,SINE/MIR,MIRb,3,FALSE,SINE/MIR,Promoter,4,6322305,6565327,243023,2,5522,uc011bwe.2,-1000,ENSG00000074211,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,Promoter
chr4,6689544,6690074,531,*,MACS_peak_4086,124.72,chr4,6689667,6689862,L2b,0,+,LINE/L2,L2b,195,FALSE,LINE/L2,Distal Intergenic,4,6695566,6698897,3332,1,6286,uc003gjl.3,-5492,ENSG00000163993,S100P,S100 calcium binding protein P,Distal Intergenic
chr4,6944920,6945695,776,*,MACS_peak_4088,153.35,chr4,6945249,6945552,L2a,0,+,LINE/L2,L2a,303,FALSE,LINE/L2,"Exon (uc003gjt.1/uc003gjt.1, exon 1 of 1)",4,6911495,7034845,123351,1,57533,uc003gjs.4,33425,ENSG00000132405,TBC1D14,TBC1 domain family member 14,Exon
chr4,7106154,7106816,663,*,MACS_peak_4089,470.13,chr4,7106287,7106550,L2c,0,+,LINE/L2,L2c,263,FALSE,LINE/L2,Distal Intergenic,4,7099151,7105103,5953,2,730971,uc003gka.3,-1051,,LINC02447,long intergenic non-protein coding RNA 2447,Distal Intergenic
chr4,7136672,7137202,531,*,MACS_peak_4090,102.7,chr4,7136962,7137113,MIRc,0,+,SINE/MIR,MIRc,151,FALSE,SINE/MIR,Distal Intergenic,4,7099151,7105103,5953,2,730971,uc003gka.3,-31569,,LINC02447,long intergenic non-protein coding RNA 2447,Distal Intergenic
chr4,7198923,7199423,501,*,MACS_peak_4092,115.93,chr4,7198713,7199088,MLT1B,376,-,LTR/ERVL-MaLR,MLT1B,165,FALSE,Other.TE,"Intron (uc003gkb.4/57537, intron 1 of 26)",4,7194374,7744564,550191,1,57537,uc003gkb.4,4549,ENSG00000184985,SORCS2,sortilin related VPS10 domain containing receptor 2,Intron
chr4,7256555,7257462,908,*,MACS_peak_4093,223.24,chr4,7256891,7257056,L2b,0,-,LINE/L2,L2b,165,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 1 of 26)",4,7312177,7312251,75,1,100616471,uc021xlf.1,-54715,ENSG00000264658,MIR4798,microRNA 4798,Intron
chr4,7262117,7262681,565,*,MACS_peak_4094,166.88,chr4,7262409,7262549,L2c,0,-,LINE/L2,L2c,140,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 1 of 26)",4,7312177,7312251,75,1,100616471,uc021xlf.1,-49496,ENSG00000264658,MIR4798,microRNA 4798,Intron
chr4,7268236,7268619,384,*,MACS_peak_4095,147.63,chr4,7268400,7268455,L2c,0,+,LINE/L2,L2c,55,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 1 of 26)",4,7312177,7312251,75,1,100616471,uc021xlf.1,-43558,ENSG00000264658,MIR4798,microRNA 4798,Intron
chr4,7288561,7288944,384,*,MACS_peak_4096,113.05,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc003gkb.4/57537, intron 1 of 26)",4,7312177,7312251,75,1,100616471,uc021xlf.1,-23233,ENSG00000264658,MIR4798,microRNA 4798,Intron
chr4,7290385,7291257,873,*,MACS_peak_4097,457.09,chr4,7290941,7291210,L2b,0,+,LINE/L2,L2b,269,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 1 of 26)",4,7312177,7312251,75,1,100616471,uc021xlf.1,-20920,ENSG00000264658,MIR4798,microRNA 4798,Intron
chr4,7508145,7508855,711,*,MACS_peak_4098,317.66,chr4,7508300,7508475,MIR,0,+,SINE/MIR,MIR,175,FALSE,SINE/MIR,"Intron (uc003gkb.4/57537, intron 2 of 26)",4,7461755,7461845,91,1,100422826,uc021xlh.1,46390,ENSG00000266690,MIR4274,microRNA 4274,Intron
chr4,7645142,7645520,379,*,MACS_peak_4099,148.91,chr4,7645248,7645341,L2c,0,-,LINE/L2,L2c,93,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 4 of 26)",4,7755817,7780654,24838,1,84740,uc003gkd.4,-110297,ENSG00000272620,AFAP1-AS1,AFAP1 antisense RNA 1,Intron
chr4,7666953,7667582,630,*,MACS_peak_4100,262.63,chr4,7667079,7667467,L2c,0,+,LINE/L2,L2c,388,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 7 of 26)",4,7755817,7780654,24838,1,84740,uc003gkd.4,-88235,ENSG00000272620,AFAP1-AS1,AFAP1 antisense RNA 1,Intron
chr4,7704420,7704986,567,*,MACS_peak_4101,141.26,chr4,7704381,7704619,L2b,0,-,LINE/L2,L2b,199,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 12 of 26)",4,7755817,7780654,24838,1,84740,uc003gkd.4,-50831,ENSG00000272620,AFAP1-AS1,AFAP1 antisense RNA 1,Intron
chr4,7716399,7716858,460,*,MACS_peak_4102,216.21,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc003gkb.4/57537, intron 16 of 26)",4,7755817,7780654,24838,1,84740,uc003gkd.4,-38959,ENSG00000272620,AFAP1-AS1,AFAP1 antisense RNA 1,Intron
chr4,7717399,7717950,552,*,MACS_peak_4103,122.39,chr4,7717510,7717691,L2b,0,+,LINE/L2,L2b,181,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 17 of 26)",4,7755817,7780654,24838,1,84740,uc003gkd.4,-37867,ENSG00000272620,AFAP1-AS1,AFAP1 antisense RNA 1,Intron
chr4,7737077,7737673,597,*,MACS_peak_4104,86.12,chr4,7737375,7737588,L2,0,+,LINE/L2,L2,213,FALSE,LINE/L2,"Intron (uc003gkb.4/57537, intron 25 of 26)",4,7755817,7780654,24838,1,84740,uc003gkd.4,-18144,ENSG00000272620,AFAP1-AS1,AFAP1 antisense RNA 1,Intron
chr4,7973941,7974505,565,*,MACS_peak_4106,463.64,chr4,7974055,7974260,L2b,0,+,LINE/L2,L2b,205,FALSE,LINE/L2,"Intron (uc003gki.3/84448, intron 1 of 1)",4,7967037,7985159,18123,2,84448,uc003gki.3,10654,ENSG00000163995,ABLIM2,actin binding LIM protein family member 2,Intron
chr4,8078978,8079346,369,*,MACS_peak_4107,403.83,chr4,8079149,8079258,L2c,0,-,LINE/L2,L2c,109,FALSE,LINE/L2,"Intron (uc003gkj.4/84448, intron 6 of 20)",4,7967037,8073713,106677,2,84448,uc003gkl.3,-5265,ENSG00000163995,ABLIM2,actin binding LIM protein family member 2,Intron
chr4,8089004,8089543,540,*,MACS_peak_4108,113.42,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc003gkj.4/84448, intron 4 of 20)",4,7967037,8073713,106677,2,84448,uc003gkl.3,-15291,ENSG00000163995,ABLIM2,actin binding LIM protein family member 2,Intron
chr4,8115194,8115975,782,*,MACS_peak_4109,568.27,chr4,8115612,8115740,L2c,0,-,LINE/L2,L2c,128,FALSE,LINE/L2,"Intron (uc003gkj.4/84448, intron 1 of 20)",4,8031383,8129389,98007,2,84448,uc011bwl.1,13414,ENSG00000163995,ABLIM2,actin binding LIM protein family member 2,Intron
chr4,8144878,8145785,908,*,MACS_peak_4110,1082.8,chr4,8145195,8145465,L2b,0,+,LINE/L2,L2b,270,FALSE,LINE/L2,"Intron (uc003gkj.4/84448, intron 1 of 20)",4,7967037,8160559,193523,2,84448,uc003gkj.4,14774,ENSG00000163995,ABLIM2,actin binding LIM protein family member 2,Intron
chr4,8188458,8188999,542,*,MACS_peak_4111,452.09,chr4,8188389,8188688,AluSx1,0,+,SINE/Alu,AluSx1,230,FALSE,SINE/Alu,Distal Intergenic,4,8201060,8242830,41771,1,54436,uc003gkv.4,-12061,ENSG00000125089,SH3TC1,SH3 domain and tetratricopeptide repeats 1,Distal Intergenic
chr4,8194872,8195634,763,*,MACS_peak_4112,716.09,chr4,8195184,8195400,L2c,0,+,LINE/L2,L2c,216,FALSE,LINE/L2,Distal Intergenic,4,8201060,8242830,41771,1,54436,uc003gkv.4,-5426,ENSG00000125089,SH3TC1,SH3 domain and tetratricopeptide repeats 1,Distal Intergenic
chr4,8239497,8239948,452,*,MACS_peak_4113,124.22,chr4,8239668,8239783,L2b,0,-,LINE/L2,L2b,115,FALSE,LINE/L2,"Intron (uc003gkv.4/54436, intron 17 of 17)",4,8230878,8242830,11953,1,54436,uc003gky.3,8619,ENSG00000125089,SH3TC1,SH3 domain and tetratricopeptide repeats 1,Intron
chr4,8277917,8278537,621,*,MACS_peak_4114,125.48,chr4,8277882,8278092,MIR,0,+,SINE/MIR,MIR,175,FALSE,SINE/MIR,"Intron (uc003gkz.3/94031, intron 1 of 6)",4,8271489,8308838,37350,1,94031,uc003gla.3,6428,ENSG00000170801,HTRA3,HtrA serine peptidase 3,Intron
chr4,8294280,8294884,605,*,MACS_peak_4115,208.81,chr4,8294549,8294786,L2b,0,-,LINE/L2,L2b,237,FALSE,LINE/L2,"Intron (uc003gkz.3/94031, intron 5 of 6)",4,8271489,8308838,37350,1,94031,uc003gla.3,22791,ENSG00000170801,HTRA3,HtrA serine peptidase 3,Intron
chr4,8320865,8321200,336,*,MACS_peak_4116,104.07,chr4,8321015,8321118,L2b,0,-,LINE/L2,L2b,103,FALSE,LINE/L2,Distal Intergenic,4,8271489,8308838,37350,1,94031,uc003gla.3,49376,ENSG00000170801,HTRA3,HtrA serine peptidase 3,Distal Intergenic
chr4,8375973,8376502,530,*,MACS_peak_4118,186.78,chr4,8376149,8376277,MER106A,0,+,DNA/hAT-Charlie,MER106A,128,FALSE,Other.TE,"Intron (uc010idk.3/8310, intron 15 of 17)",4,8368009,8430208,62200,2,8310,uc010idk.3,53706,ENSG00000087008,ACOX3,"acyl-CoA oxidase 3, pristanoyl",Intron
chr4,8526748,8527341,594,*,MACS_peak_4119,110.79,chr4,8526727,8526851,Charlie10,0,+,DNA/hAT-Charlie,Charlie10,103,FALSE,Other.TE,Distal Intergenic,4,8475243,8495258,20016,1,152992,uc003gli.1,51505,ENSG00000155275,TRMT44,tRNA methyltransferase 44 homolog,Distal Intergenic
chr4,8582192,8582628,437,*,MACS_peak_4120,117.53,,,,No.TE,,,No.TE,No.TE,,,No.TE,Promoter,4,8582217,8591750,9534,1,27201,uc003glk.4,0,ENSG00000155269,GPR78,G protein-coupled receptor 78,Promoter
chr4,8595416,8596090,675,*,MACS_peak_4121,116.47,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc003gll.3/8532, intron 2 of 12)",4,8594387,8621488,27102,1,8532,uc003glo.3,1029,ENSG00000109625,CPZ,carboxypeptidase Z,Intron
chr4,8618020,8618699,680,*,MACS_peak_4122,374.36,chr4,8618190,8618435,L2b,0,-,LINE/L2,L2b,245,FALSE,LINE/L2,"Intron (uc003gll.3/8532, intron 11 of 12)",4,8594387,8621488,27102,1,8532,uc003glo.3,23633,ENSG00000109625,CPZ,carboxypeptidase Z,Intron
chr4,8697427,8698121,695,*,MACS_peak_4123,220.24,chr4,8697823,8697896,L2b,0,+,LINE/L2,L2b,73,FALSE,LINE/L2,Distal Intergenic,4,8594387,8621488,27102,1,8532,uc003glo.3,103040,ENSG00000109625,CPZ,carboxypeptidase Z,Distal Intergenic
chr4,8729595,8730023,429,*,MACS_peak_4124,256.35,,,,No.TE,,,No.TE,No.TE,,,No.TE,Distal Intergenic,4,8594387,8621488,27102,1,8532,uc003glo.3,135208,ENSG00000109625,CPZ,carboxypeptidase Z,Distal Intergenic
chr4,8784109,8784684,576,*,MACS_peak_4125,296.64,chr4,8784575,8784646,MIRc,0,-,SINE/MIR,MIRc,71,FALSE,SINE/MIR,Distal Intergenic,4,8868773,8873543,4771,2,3166,uc003izz.1,88859,ENSG00000215612,HMX1,H6 family homeobox 1,Distal Intergenic
chr4,8832668,8833150,483,*,MACS_peak_4126,109.86,chr4,8832886,8833026,L2c,0,+,LINE/L2,L2c,140,FALSE,LINE/L2,Distal Intergenic,4,8868773,8873543,4771,2,3166,uc003izz.1,40393,ENSG00000215612,HMX1,H6 family homeobox 1,Distal Intergenic
chr4,8848394,8848864,471,*,MACS_peak_4127,169.27,chr4,8848529,8848660,L2c,0,+,LINE/L2,L2c,131,FALSE,LINE/L2,Distal Intergenic,4,8868773,8873543,4771,2,3166,uc003izz.1,24679,ENSG00000215612,HMX1,H6 family homeobox 1,Distal Intergenic
chr4,9893199,9893526,328,*,MACS_peak_4129,90.03,chr4,9893204,9893348,MIR,0,-,SINE/MIR,MIR,144,FALSE,SINE/MIR,"Intron (uc003gmc.3/56606, intron 8 of 11)",4,9783258,9785633,2376,1,1816,uc003gmb.4,109941,ENSG00000169676,DRD5,dopamine receptor D5,Intron
chr4,10026814,10027456,643,*,MACS_peak_4131,104.32,chr4,10026881,10027070,MIRb,0,+,SINE/MIR,MIRb,189,FALSE,SINE/MIR,"Intron (uc003gmd.3/56606, intron 2 of 12)",4,9827848,10023114,195267,2,56606,uc003gmc.3,-3700,ENSG00000109667,SLC2A9,solute carrier family 2 member 9,Intron
chr4,11121682,11122245,564,*,MACS_peak_4133,82.17,chr4,11122032,11123002,MER45B,0,-,DNA/hAT-Tip100,MER45B,213,FALSE,Other.TE,Distal Intergenic,4,11370451,11370545,95,1,693157,uc021xmf.1,-248206,ENSG00000207716,MIR572,microRNA 572,Distal Intergenic
chr4,13078530,13079212,683,*,MACS_peak_4134,117.86,chr4,13078632,13078794,MIR,0,-,SINE/MIR,MIR,162,FALSE,SINE/MIR,Distal Intergenic,4,13369347,13485989,116643,2,9364,uc003gmt.2,406777,ENSG00000157869,RAB28,"RAB28, member RAS oncogene family",Distal Intergenic
chr4,16066742,16067367,626,*,MACS_peak_4135,139.77,chr4,16066827,16067194,L2c,0,+,LINE/L2,L2c,367,FALSE,LINE/L2,"Intron (uc003goo.2/8842, intron 1 of 26)",4,15969849,16077741,107893,2,8842,uc003goo.2,10374,ENSG00000007062,PROM1,prominin 1,Intron
chr4,23063607,23064223,617,*,MACS_peak_4136,86.74,chr4,23063992,23064291,L2b,0,+,LINE/L2,L2b,231,FALSE,LINE/L2,Distal Intergenic,4,22715712,22821195,105484,1,57733,uc011bxo.3,347895,ENSG00000249948,GBA3,glucosylceramidase beta 3 (gene/pseudogene),Distal Intergenic
chr4,24190978,24191411,434,*,MACS_peak_4137,125.93,chr4,24191126,24191365,L2c,0,+,LINE/L2,L2c,239,FALSE,LINE/L2,"Intron (uc031sdx.1/10891, intron 2 of 14)",4,23793644,24474394,680751,2,10891,uc031sdx.1,282983,ENSG00000109819,PPARGC1A,PPARG coactivator 1 alpha,Intron
chr4,25508716,25509328,613,*,MACS_peak_4138,131.5,chr4,25508989,25509370,LTR67B|LTR67B,382,+,LTR/ERVL,LTR67B,339,FALSE,Other.TE,Distal Intergenic,4,25414540,25420120,5581,1,29945,uc003grq.3,94176,ENSG00000053900,ANAPC4,anaphase promoting complex subunit 4,Distal Intergenic
chr4,25818094,25818911,818,*,MACS_peak_4139,182.47,chr4,25818453,25818604,L2b,0,+,LINE/L2,L2b,151,FALSE,LINE/L2,"Intron (uc003gru.4/23231, intron 9 of 23)",4,25759121,25806374,47254,2,23231,uc003grv.3,-11720,ENSG00000091490,SEL1L3,SEL1L family member 3,Intron
chr4,25861791,25862327,537,*,MACS_peak_4140,139.72,chr4,25861629,25861844,MIRb,0,+,SINE/MIR,MIRb,53,FALSE,SINE/MIR,"Intron (uc003gru.4/23231, intron 1 of 23)",4,25749049,25864610,115562,2,23231,uc003gru.4,2283,ENSG00000091490,SEL1L3,SEL1L family member 3,Intron
chr4,40596565,40596914,350,*,MACS_peak_4143,139.73,chr4,40596563,40596900,L2d,0,+,LINE/L2,L2d,335,FALSE,LINE/L2,"Intron (uc003gvc.2/54502, intron 1 of 6)",4,40425272,40631883,206612,2,54502,uc003gvc.2,34969,ENSG00000163694,RBM47,RNA binding motif protein 47,Intron
chr4,42125328,42125857,530,*,MACS_peak_4144,289.55,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc003gwm.3/389206, intron 4 of 5)",4,42121975,42154393,32419,2,389206,uc011byy.1,28536,ENSG00000188848,BEND4,BEN domain containing 4,Intron
chr4,53797781,53798389,609,*,MACS_peak_4146,96.47,chr4,53797730,53797852,Charlie22a,0,-,DNA/hAT-Charlie,Charlie22a,71,FALSE,Other.TE,"Intron (uc003gzu.3/152579, intron 5 of 8)",4,53728495,53733002,4508,1,65997,uc003gzt.3,69286,ENSG00000128045,RASL11B,RAS like family 11 member B,Intron
chr4,55803631,55804304,674,*,MACS_peak_4147,140.27,chr4,55803706,55804007,L2c,0,-,LINE/L2,L2c,301,FALSE,LINE/L2,Distal Intergenic,4,55944426,55991762,47337,2,3791,uc003has.3,187458,ENSG00000128052,KDR,kinase insert domain receptor,Distal Intergenic
chr4,57950381,57951173,793,*,MACS_peak_4150,147.41,chr4,57950955,57951254,AluJr,0,-,SINE/Alu,AluJr,218,FALSE,SINE/Alu,"Intron (uc003hcn.3/3490, intron 1 of 4)",4,57975928,58071465,95538,1,255130,uc003hco.3,-24755,ENSG00000245067,IGFBP7-AS1,IGFBP7 antisense RNA 1,Intron
chr4,87887991,87888773,783,*,MACS_peak_4156,165.12,chr4,87888258,87889280,L2c,0,-,LINE/L2,L2c,515,FALSE,LINE/L2,"Intron (uc011ccx.2/4299, intron 2 of 2)",4,87857562,87869723,12162,1,4299,uc003hqi.1,30429,ENSG00000172493,AFF1,ALF transcription elongation factor 1,Intron
chr4,90225046,90225414,369,*,MACS_peak_4158,135.27,chr4,90225115,90225338,L2d2,0,+,LINE/L2,L2d2,223,FALSE,LINE/L2,"Intron (uc003hsm.1/285513, intron 1 of 1)",4,90165429,90229161,63733,2,285513,uc003hsm.1,3747,ENSG00000185477,GPRIN3,GPRIN family member 3,Intron
chr4,95527303,95527730,428,*,MACS_peak_4159,96.94,chr4,95527364,95527841,L2c,0,-,LINE/L2,L2c,366,FALSE,LINE/L2,"Intron (uc003hth.4/10611, intron 7 of 12)",4,95505552,95589378,83827,1,10611,uc003htl.4,21751,ENSG00000163110,PDLIM5,PDZ and LIM domain 5,Intron
chr4,108610194,108610909,716,*,MACS_peak_4161,132.21,chr4,108609749,108610427,L2b,0,+,LINE/L2,L2b,233,FALSE,LINE/L2,"Intron (uc003hyk.3/9061, intron 3 of 11)",4,108534822,108641419,106598,2,9061,uc003hyk.3,30510,ENSG00000138801,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,Intron
chr4,110981297,110981671,375,*,MACS_peak_4162,171,chr4,110981560,110981668,L2d2,0,+,LINE/L2,L2d2,108,FALSE,LINE/L2,"Intron (uc003hzz.3/79071, intron 3 of 4)",4,110901833,110934118,32286,1,1950,uc010imk.3,79464,ENSG00000138798,EGF,epidermal growth factor,Intron
chr4,129450300,129450874,575,*,MACS_peak_4165,158.41,chr4,129450441,129450680,L2c,0,-,LINE/L2,L2c,239,FALSE,LINE/L2,Distal Intergenic,4,129190392,129209984,19593,2,10424,uc003igg.3,-240316,ENSG00000164040,PGRMC2,progesterone receptor membrane component 2,Distal Intergenic
chr4,143361150,143361873,724,*,MACS_peak_4168,94.81,chr4,143361270,143361642,L2c,0,-,LINE/L2,L2c,372,FALSE,LINE/L2,"Intron (uc003iiw.4/8821, intron 3 of 25)",4,142949182,143352538,403357,2,8821,uc011chm.2,-8612,ENSG00000109452,INPP4B,inositol polyphosphate-4-phosphatase type II B,Intron
chr4,148977784,148979229,1446,*,MACS_peak_4169,796.98,chr4,148978796,148979038,L2b,0,+,LINE/L2,L2b,242,FALSE,LINE/L2,"Intron (uc003ilf.3/79658, intron 20 of 22)",4,148944398,148993927,49530,1,79658,uc003ili.3,33386,ENSG00000071205,ARHGAP10,Rho GTPase activating protein 10,Intron
chr4,175139011,175139432,422,*,MACS_peak_4176,130.01,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc003ito.1/uc003ito.1, intron 1 of 4)",4,175204828,175241482,36655,1,80817,uc003itr.3,-65396,ENSG00000164118,CEP44,centrosomal protein 44,Intron
chr4,178362334,178363269,936,*,MACS_peak_4177,240.3,chr4,178362743,178362910,MER5B,0,+,DNA/hAT-Charlie,MER5B,167,FALSE,Other.TE,Promoter,4,178351929,178363657,11729,2,175,uc003iuu.2,388,ENSG00000038002,AGA,aspartylglucosaminidase,Promoter
chr4,181484565,181485066,502,*,MACS_peak_4178,190.22,chr4,181484706,181484773,L2d,0,-,LINE/L2,L2d,67,FALSE,LINE/L2,Distal Intergenic,4,181985243,182080302,95060,2,728081,uc003iuz.3,595236,ENSG00000248197,LINC00290,long intergenic non-protein coding RNA 290,Distal Intergenic
chr4,185654029,185654899,871,*,MACS_peak_4179,167.59,chr4,185653876,185654160,AluSg,0,+,SINE/Alu,AluSg,131,FALSE,SINE/Alu,Promoter,4,185615219,185655286,40068,2,79682,uc003iwq.3,387,ENSG00000151725,CENPU,centromere protein U,Promoter
chr4,185699513,185699869,357,*,MACS_peak_4180,85.14,chr4,185699642,185699893,L2b,0,+,LINE/L2,L2b,227,FALSE,LINE/L2,"Intron (uc003iww.2/2180, intron 5 of 20)",4,185689470,185695029,5560,2,2180,uc010ise.1,-4484,ENSG00000151726,ACSL1,acyl-CoA synthetase long chain family member 1,Intron
chr4,190842203,190843249,1047,*,MACS_peak_4181,90.79,chr4,190841483,190844892,L1M1,0,+,LINE/L1,L1M1,1046,FALSE,Other.TE,"Intron (uc003izq.4/uc003izq.4, intron 2 of 2)",4,190861974,190884359,22386,1,2483,uc003izs.3,-18725,ENSG00000109536,FRG1,FSHD region gene 1,Intron
chr5,1164530,1165125,596,*,MACS_peak_4183,103.7,,,,No.TE,,,No.TE,No.TE,,,No.TE,Distal Intergenic,5,1201710,1225230,23521,1,340024,uc003jbw.4,-36585,ENSG00000174358,SLC6A19,solute carrier family 6 member 19,Distal Intergenic
chr5,6685057,6685705,649,*,MACS_peak_4185,253.83,chr5,6685390,6685459,L2b,0,-,LINE/L2,L2b,69,FALSE,LINE/L2,Distal Intergenic,5,6714718,6757161,42444,1,11044,uc003jdx.1,-29013,ENSG00000112941,TENT4A,terminal nucleotidyltransferase 4A,Distal Intergenic
chr5,10123256,10123700,445,*,MACS_peak_4187,305.84,,,,No.TE,,,No.TE,No.TE,,,No.TE,Distal Intergenic,5,10225620,10250021,24402,2,134145,uc003jeo.3,126321,ENSG00000150756,ATPSCKMT,ATP synthase c subunit lysine N-methyltransferase,Distal Intergenic
chr5,14248701,14249365,665,*,MACS_peak_4189,275.26,chr5,14248829,14249058,MIRb,0,-,SINE/MIR,MIRb,229,FALSE,SINE/MIR,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,-43756,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor,Intron
chr5,31530641,31531383,743,*,MACS_peak_4193,179.46,chr5,31530775,31531061,L2c,0,+,LINE/L2,L2c,286,FALSE,LINE/L2,Promoter,5,31400602,31532282,131681,2,29102,uc003jhg.2,899,ENSG00000113360,DROSHA,drosha ribonuclease III,Promoter
